landing_page,visits,purchases,sales
https://shop.googlemerchandisestore.com/google+redesign/apparel/women+s+google+quillted+insulated+vest+lg.axd,1,0,0.0
https://shop.googlemerchandisestore.com/google+redesign/bags/shopping+and+totes,1,0,0.0
https://shop.googlemerchandisestore.com/.jsp/,1,0,0.0
https://shop.googlemerchandisestore.com/google+redesign/apparel/google+tee+blue,1,0,0.0
https://shop.googlemerchandisestore.com/google redesign/apparel/kids/kids toddler/google toddler raglan shirt navy 2t.axd,1,0,0.0
https://shop.googlemerchandisestore.com/google+redesign/apparel/youtube+standards+zip+hoodie+black,1,0,0.0
https://shop.googlemerchandisestore.com/google+redesign/apparel/kids/kids+infant,1,0,0.0
https://shop.googlemerchandisestore.com/google redesign/apparel/google cotopaxi shell,1,0,0.0
https://shop.googlemerchandisestore.com/google+redesign/apparel/google+kirkland+campus+ladies+tee,1,0,0.0
https://shop.googlemerchandisestore.com/google+redesign/accessories/ZWxlY3Ryb2,1,0,0.0
http://shop.googlemerchandisestore.com/index,1,0,0.0
https://shop.googlemerchandisestore.com/Google+Redesign/New+2015+Logo/Transit+Messenger.axd/quickview,1,0,0.0
https://shop.googlemerchandisestore.com/google redesign/apparel/google crew grey,1,0,0.0
https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Dino+Game+Tee},1,0,0.0
https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Utility+BackPack+,1,0,0.0
https://shop.googlemerchandisestore.com/Google Redesign/Apparel/Google Mens Microfleece Jacket Black,1,0,0.0
https://shop.googlemerchandisestore.com/account/login,1,0,0.0
https://shop.googlemerchandisestore.com/https://shop.googlemerchandisestore.com/,1,0,0.0
https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Bags/home,1,0,0.0
https://googlemerchandisestore.com/Google+Redesign/Brands/YouTube/,1,0,0.0
https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Incognito+Zip+Pack,1,0,0.0
https://shop.googlemerchandisestore.com/specials/home,1,0,0.0
https://shop.googlemerchandisestore.com/google+redesign/drinkware/google+seattle+campus+mug,1,0,0.0
https://shop.googlemerchandisestore.com/google+redesign/apparel/google+la+campus+ladies+tee,1,0,0.0
https://shop.googlemerchandisestore.com/google+redesign/lifestyle/fun,1,0,0.0
https://shop.googlemerchandisestore.com/google+redesign/apparel/android+iconic+hat+v2+black,1,0,0.0
https://shop.googlemerchandisestore.com//java/procz,1,0,0.0
https://shop.googlemerchandisestore.com/store.htmlcid=42027&vid=20160512512&tpt=4532&sortci=orderscount+desc,1,0,0.0
https://shop.googlemerchandisestore.com/google+redesign/apparel/google+split+seam+tee+olive,1,0,0.0
http://shop.googlemerchandisestore.com/home},1,0,0.0
https://shop.googlemerchandisestore.com/Google+Redesign/Office/Google+Phone+Stand+kaori,1,0,0.0
https://shop.googlemerchandisestore.com/Google Redesign/Apparel/Flamingo and Friends Tee Blue,1,0,0.0
https://shop.googlemerchandisestore.com/Google+Greenesign/Apparel/Goog,1,0,0.0
https://shop.googlemerchandisestore.com/Google+Redesign/Bags/Google+Utility+BackPack/home,1,0,0.0
https://shop.googlemerchandisestore.com/Google+Redesign/Accessories/Google+Chrome+Dinosaur+Collectible Google Merchandise Store,1,0,0.0
"https://shop.googlemerchandisestore.com/Google+Redesign/Lifestyle,398554,409,0.0010262097482398873",1,0,0.0
http://shop.googlemerchandisestore.com/google+redesign/apparel/google+land+and+sea+unisex+tee,1,0,0.0
http://shop.googlemerchandisestore.com/google+redesign/apparel/mens/mens+t+shirts,1,0,0.0
https://shop.googlemerchandisestore.com/ideas,1,0,0.0
https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/Google+Sherpa+Zip+Hoodie+Charcoal+XS,1,0,0.0
https://shop.googlemerchandisestore.com/storehtml,0,0,0.0
https://shop.googlemerchandisestore.com/SubCategory/Lifestyle/Bags,0,0,0.0
https://shop.googlemerchandisestore.com/javascript:void(0),0,0,0.0
https://shop.googlemerchandisestore.com/Google+Redesign/Apparel/IamRemarkable+Hoodie/,0,0,0.0
